FMISID;LPNN;OBSDATE_UTC;OBSTIME_UTC;DATA_TIME;TS (degC);TS #2/1 -.05m (degC);TS #3/1 -.1m (degC);TS #4/1 -.2m (degC);TS #5/1 -.3m (degC);TS #6/1 -.5m (degC);TS #10/1 -2m (degC);TS #7/1 -.7m (degC);TS #8/1 -1m (degC);TS #9/1 -1.5m (degC);OZONE #37 (DU);OZONE #214 (DU);TA (degC);TG #14/1 (degC);TD (degC);RH (%);PA #2/1 (hPa);PA0_14;PRI avg 10M #4/1 (mm/h);PRA max 10M #4/1 (mm);PRIO avg 10M #7/1 (mm/h);VIS #7/1 (m);WAWA #7/1;WAWA_TXT #7/1_14;SND #5/1 (cm);WS #3/1 22.9m (m/s);WSD avg 10M #3/1 22.9m (m/s);WSP avg 10M #3/1 10m (m/s);WD #3/1 22.9m (deg);WDD avg 10M #3/1 22.9m (deg);WG #3/1 22.9m (m/s);WGD max 10M #3/1 22.9m (m/s);CLHB #6/1 (m);CLHB1_1_14;CLHB2_1_14;CLHB3_1_14;CLHB4_1_14;CLHB5_1_14;CLA acc #6/1 (1/8);CLA1_1_14;CLA2_1_14;CLA3_1_14;CLA4_1_14;CLA5_1_14;CLCBST instant 10M;CBST instant 10M;TCUST instant 10M;GSST instant 10M;GRST instant 10M
101932;7501;12.04.2026;09:10;2026-04-12 09:10:00;;;;;;;;;;;371.3;375.6;9.5;.2;-10.7;23;1028.1;1006;0;0;0;20000;0;EiMerkS‰‰;56;3.5;3.5;4;179;179;5;5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;09:20;2026-04-12 09:20:00;;;;;;;;;;;;;9.6;.3;-11.8;21;1028.1;1006;0;0;0;20000;0;EiMerkS‰‰;56;2.8;2.8;3.2;187;187;4.7;4.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;09:30;2026-04-12 09:30:00;;;;;;;;;;;;;9.7;.5;-11.8;21;1028.1;1006;0;0;0;20000;0;EiMerkS‰‰;56;2.7;2.7;3;191;191;4.9;4.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;09:40;2026-04-12 09:40:00;;;;;;;;;;;;;10;2;-12.9;19;1028;1005.9;0;0;0;20000;0;EiMerkS‰‰;55;3.3;3.3;3.8;179;179;5.1;5.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;09:50;2026-04-12 09:50:00;;;;;;;;;;;;;10;3.1;-12.2;20;1027.9;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;2.7;2.7;3.1;178;178;5.5;5.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;10:00;2026-04-12 10:00:00;;;;;;;;;;;;;10.4;3.9;-12.4;19;1027.8;1005.8;0;0;0;20000;0;EiMerkS‰‰;56;2.9;2.9;3.3;189;189;4.8;4.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;10:10;2026-04-12 10:10:00;;;;;;;;;;;375.4;372.9;10.3;4.3;-10.8;22;1027.9;1005.8;0;0;0;20000;0;EiMerkS‰‰;55;2.9;2.9;3.3;191;191;4.8;4.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;10:20;2026-04-12 10:20:00;;;;;;;;;;;;;10.9;4.6;-12.2;19;1027.7;1005.7;0;0;0;20000;0;EiMerkS‰‰;55;2.7;2.7;3.1;184;184;4.9;4.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;10:30;2026-04-12 10:30:00;;;;;;;;;;;;;10.7;4.7;-11.6;20;1027.7;1005.7;0;0;0;20000;0;EiMerkS‰‰;55;3;3;3.4;181;181;5.2;5.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;10:40;2026-04-12 10:40:00;;;;;;;;;;;;;10.7;4.9;-11.7;20;1027.7;1005.7;0;0;0;20000;0;EiMerkS‰‰;55;2.8;2.8;3.2;191;191;4.4;4.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;10:50;2026-04-12 10:50:00;;;;;;;;;;;;;10.9;4.9;-10.8;21;1027.6;1005.6;0;0;0;20000;0;EiMerkS‰‰;55;2.8;2.8;3.2;181;181;4.8;4.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;11:00;2026-04-12 11:00:00;;;;;;;;;;;378.1;386.2;11;4.9;-11.8;19;1027.7;1005.7;0;0;0;20000;0;EiMerkS‰‰;56;3;3;3.4;198;198;5.9;5.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;11:10;2026-04-12 11:10:00;;;;;;;;;;;;;11;4.6;-12.4;18;1027.7;1005.7;0;0;0;20000;0;EiMerkS‰‰;56;3.2;3.2;3.6;192;192;6;6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;11:20;2026-04-12 11:20:00;;;;;;;;;;;;377.4;10.7;4.6;-8.7;25;1027.6;1005.7;0;0;0;20000;0;EiMerkS‰‰;55;3.2;3.2;3.6;198;198;5.9;5.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;11:30;2026-04-12 11:30:00;;;;;;;;;;;;;11.3;4.8;-10.9;20;1027.6;1005.6;0;0;0;20000;0;EiMerkS‰‰;55;2.9;2.9;3.3;217;217;5.9;5.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;11:40;2026-04-12 11:40:00;;;;;;;;;;;376.5;;11.3;4.5;-11.8;19;1027.5;1005.5;0;0;0;20000;0;EiMerkS‰‰;55;2.7;2.7;3;209;209;5.1;5.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;11:50;2026-04-12 11:50:00;;;;;;;;;;;;;11.1;4;-9.3;23;1027.4;1005.4;0;0;0;20000;0;EiMerkS‰‰;55;3.1;3.1;3.5;204;204;5.4;5.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;12:00;2026-04-12 12:00:00;;;;;;;;;;;;;11.4;2.4;-11.8;19;1027.3;1005.4;0;0;0;20000;0;EiMerkS‰‰;55;3.4;3.4;3.8;212;212;5.7;5.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;12:10;2026-04-12 12:10:00;;;;;;;;;;;;;10.9;.4;-8.9;24;1027.3;1005.3;0;0;0;20000;0;EiMerkS‰‰;55;3.3;3.3;3.7;205;205;6.2;6.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;12:20;2026-04-12 12:20:00;;;;;;;;;;;;380.9;11.1;.4;-10.6;21;1027.2;1005.3;0;0;0;20000;0;EiMerkS‰‰;55;4;4;4.5;210;210;6.5;6.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;12:30;2026-04-12 12:30:00;;;;;;;;;;;;;11;.4;-9.7;22;1027.2;1005.2;0;0;0;20000;0;EiMerkS‰‰;55;2.3;2.3;2.7;219;219;5;5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;12:40;2026-04-12 12:40:00;;;;;;;;;;;;382.7;11.7;.5;-12.5;17;1027.1;1005.2;0;0;0;20000;0;EiMerkS‰‰;55;3.4;3.4;3.8;194;194;5.5;5.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;12:50;2026-04-12 12:50:00;;;;;;;;;;;;;11.5;.5;-11.6;19;1027.1;1005.1;0;0;0;20000;0;EiMerkS‰‰;55;3.1;3.1;3.5;199;199;5.6;5.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;13:00;2026-04-12 13:00:00;;;;;;;;;;;;;12;.5;-11.4;18;1027;1005.1;0;0;0;20000;0;EiMerkS‰‰;55;2.3;2.3;2.6;206;206;4.3;4.3;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;13:10;2026-04-12 13:10:00;;;;;;;;;;;;;11.3;1.5;-10.7;20;1027;1005;0;0;0;20000;0;EiMerkS‰‰;55;3.7;3.7;4.3;221;221;6.7;6.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;13:20;2026-04-12 13:20:00;;;;;;;;;;;;;11.6;2.5;-12;18;1027;1005;0;0;0;20000;0;EiMerkS‰‰;55;2.6;2.6;3;217;217;4.4;4.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;13:30;2026-04-12 13:30:00;;;;;;;;;;;391;;11.6;2.6;-9.7;21;1026.9;1005;0;0;0;20000;0;EiMerkS‰‰;55;3;3;3.4;212;212;6.6;6.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;13:40;2026-04-12 13:40:00;;;;;;;;;;;;;11.4;2.9;-9.5;22;1026.9;1004.9;0;0;0;20000;0;EiMerkS‰‰;55;2.3;2.3;2.7;216;216;3.9;3.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;13:50;2026-04-12 13:50:00;;;;;;;;;;;;;10.9;2.3;-10;22;1026.9;1004.9;0;0;0;20000;0;EiMerkS‰‰;55;2.7;2.7;3;214;214;4.8;4.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;14:00;2026-04-12 14:00:00;;;;;;;;;;;;402.1;11;1.5;-10.1;22;1026.8;1004.9;0;0;0;20000;0;EiMerkS‰‰;55;2.6;2.6;3;222;222;4.4;4.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;14:10;2026-04-12 14:10:00;;;;;;;;;;;404.2;;11.1;1.2;-10.7;21;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.7;2.7;3;204;204;5.1;5.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;14:20;2026-04-12 14:20:00;;;;;;;;;;;407.2;;11;1.3;-9.9;22;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.8;2.8;3.3;225;225;5.2;5.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;14:30;2026-04-12 14:30:00;;;;;;;;;;;408.4;;10.2;1.2;-9.8;23;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.5;2.5;2.9;219;219;5.4;5.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;14:40;2026-04-12 14:40:00;;;;;;;;;;;;;10.4;.9;-9.4;24;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.8;2.8;3.1;214;214;5.8;5.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;14:50;2026-04-12 14:50:00;;;;;;;;;;;;;10.6;.7;-10.6;21;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.8;2.8;3.1;203;203;5.4;5.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;15:00;2026-04-12 15:00:00;;;;;;;;;;;;421.6;10.4;.5;-10.1;23;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.9;2.9;3.3;216;216;5.2;5.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;15:10;2026-04-12 15:10:00;;;;;;;;;;;;;10.5;.8;-9.2;24;1026.8;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.5;2.5;2.8;211;211;4;4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;15:20;2026-04-12 15:20:00;;;;;;;;;;;420.1;;10.3;.8;-10;23;1026.8;1004.7;0;0;0;20000;0;EiMerkS‰‰;55;2.7;2.7;3.1;216;216;4.7;4.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;15:30;2026-04-12 15:30:00;;;;;;;;;;;;;10.4;.8;-10.5;22;1026.8;1004.7;0;0;0;20000;0;EiMerkS‰‰;55;1.9;1.9;2.2;220;220;3.8;3.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;15:40;2026-04-12 15:40:00;;;;;;;;;;;;;10.1;.8;-10.3;23;1026.7;1004.7;0;0;0;20000;0;EiMerkS‰‰;55;1.8;1.8;2.1;231;231;4;4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;15:50;2026-04-12 15:50:00;;;;;;;;;;;;;9.5;.8;-9.1;26;1026.8;1004.7;0;0;0;20000;0;EiMerkS‰‰;55;2.1;2.1;2.5;229;229;5.4;5.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;16:00;2026-04-12 16:00:00;;;;;;;;;;;;;9.6;1;-9.6;25;1026.8;1004.7;0;0;0;20000;0;EiMerkS‰‰;55;2;2;2.4;229;229;3.8;3.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;16:10;2026-04-12 16:10:00;;;;;;;;;;;;;9.6;.6;-10.1;24;1026.9;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;1.9;1.9;2.1;207;207;4.1;4.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;16:20;2026-04-12 16:20:00;;;;;;;;;;;;;9;.5;-9.6;26;1027;1004.8;0;0;0;20000;0;EiMerkS‰‰;55;2.4;2.4;2.8;218;218;4;4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;16:30;2026-04-12 16:30:00;;;;;;;;;;;;;9;.3;-9.7;26;1027.1;1004.9;0;0;0;20000;0;EiMerkS‰‰;55;1.8;1.8;2;204;204;3.2;3.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;16:40;2026-04-12 16:40:00;;;;;;;;;;;;;8.5;.2;-10.1;26;1027.2;1005;0;0;0;20000;0;EiMerkS‰‰;56;2;2;2.2;207;207;3.4;3.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;16:50;2026-04-12 16:50:00;;;;;;;;;;;;;8;0;-11.2;24;1027.2;1005;0;0;0;20000;0;EiMerkS‰‰;56;1.9;1.9;2.1;209;209;2.8;2.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;17:00;2026-04-12 17:00:00;;;;;;;;;;;;;7.4;-.2;-10.8;26;1027.3;1005.1;0;0;0;20000;0;EiMerkS‰‰;56;1.8;1.8;2;208;208;2.7;2.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;17:10;2026-04-12 17:10:00;;;;;;;;;;;;;6.7;-.5;-10.7;28;1027.4;1005.1;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.8;204;204;2.1;2.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;17:20;2026-04-12 17:20:00;;;;;;;;;;;;;6.3;-.7;-11.5;27;1027.5;1005.1;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.8;205;205;2;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;17:30;2026-04-12 17:30:00;;;;;;;;;;;;;5.3;-1;-10.3;31;1027.6;1005.2;0;0;0;20000;0;EiMerkS‰‰;56;1.7;1.7;1.9;205;205;2.2;2.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;17:40;2026-04-12 17:40:00;;;;;;;;;;;;;4.7;-1.4;-9.3;36;1027.7;1005.2;0;0;0;20000;0;EiMerkS‰‰;55;2;2;2.2;199;199;2.4;2.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;17:50;2026-04-12 17:50:00;;;;;;;;;;;;;3.8;-1.7;-9.5;37;1027.8;1005.2;0;0;0;20000;0;EiMerkS‰‰;55;2.4;2.4;2.7;195;195;2.7;2.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;18:00;2026-04-12 18:00:00;;;;;;;;;;;;;3.3;-2;-10.1;37;1027.9;1005.3;0;0;0;20000;0;EiMerkS‰‰;56;2.3;2.3;2.6;189;189;2.6;2.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;18:10;2026-04-12 18:10:00;;;;;;;;;;;;;2.6;-2.3;-8.2;45;1028;1005.3;0;0;0;20000;0;EiMerkS‰‰;55;2.4;2.4;2.7;190;190;2.6;2.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;18:20;2026-04-12 18:20:00;;;;;;;;;;;;;2.1;-2.6;-7.8;48;1028.1;1005.4;0;0;0;20000;0;EiMerkS‰‰;56;2.4;2.4;2.7;190;190;2.6;2.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;18:30;2026-04-12 18:30:00;;;;;;;;;;;;;1.7;-2.8;-7.6;50;1028.2;1005.4;0;0;0;20000;0;EiMerkS‰‰;56;2.4;2.4;2.7;195;195;2.7;2.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;18:40;2026-04-12 18:40:00;;;;;;;;;;;;;1.3;-3.1;-8.3;49;1028.3;1005.5;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.8;189;189;2.1;2.1;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;18:50;2026-04-12 18:50:00;;;;;;;;;;;;;.2;-3.1;-4.4;71;1028.4;1005.5;0;0;0;20000;0;EiMerkS‰‰;56;1.2;1.2;1.3;203;203;1.7;1.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;19:00;2026-04-12 19:00:00;;;;;;;;;;;;;-.2;-3.2;-5.4;68;1028.5;1005.6;0;0;0;20000;0;EiMerkS‰‰;56;1;1;1.1;186;186;1.4;1.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;19:10;2026-04-12 19:10:00;;;;;;;;;;;;;-.4;-3.5;-7.2;60;1028.5;1005.5;0;0;0;20000;0;EiMerkS‰‰;56;.8;.8;.9;192;192;1;1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;19:20;2026-04-12 19:20:00;;;;;;;;;;;;;-.7;-3.9;-9.6;51;1028.5;1005.6;0;0;0;20000;0;EiMerkS‰‰;56;1.2;1.2;1.4;158;158;1.5;1.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;19:30;2026-04-12 19:30:00;;;;;;;;;;;;;-1;-4.1;-10.2;50;1028.6;1005.6;0;0;0;20000;0;EiMerkS‰‰;56;1.1;1.1;1.3;126;126;1.3;1.3;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;19:40;2026-04-12 19:40:00;;;;;;;;;;;;;-1.6;-4.2;-9.5;55;1028.6;1005.6;0;0;0;20000;0;EiMerkS‰‰;56;1;1;1.2;127;127;1.2;1.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;19:50;2026-04-12 19:50:00;;;;;;;;;;;;;-1.8;-4.5;-9.6;55;1028.7;1005.6;0;0;0;20000;0;EiMerkS‰‰;56;1.1;1.1;1.3;144;144;1.7;1.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;20:00;2026-04-12 20:00:00;;;;;;;;;;;;;-2;-4.7;-10.1;54;1028.7;1005.6;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;134;134;1.8;1.8;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;20:10;2026-04-12 20:10:00;;;;;;;;;;;;;-2.3;-4.9;-8.9;61;1028.8;1005.7;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;136;136;1.7;1.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;20:20;2026-04-12 20:20:00;;;;;;;;;;;;;-2.7;-5.1;-9;62;1028.9;1005.8;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.9;128;128;1.7;1.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;20:30;2026-04-12 20:30:00;;;;;;;;;;;;;-2.9;-5.3;-8.8;64;1028.9;1005.8;0;0;0;20000;0;EiMerkS‰‰;56;1.4;1.4;1.6;124;124;1.6;1.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;20:40;2026-04-12 20:40:00;;;;;;;;;;;;;-3.1;-5.5;-8.6;66;1029;1005.8;0;0;0;20000;0;EiMerkS‰‰;56;1.3;1.3;1.5;135;135;1.6;1.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;20:50;2026-04-12 20:50:00;;;;;;;;;;;;;-3.2;-5.7;-8.5;67;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.7;1.7;2;148;148;2.1;2.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;21:00;2026-04-12 21:00:00;;;;;;;;;;;;;-3.4;-5.8;-8.4;68;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.9;151;151;1.9;1.9;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;21:10;2026-04-12 21:10:00;;;;;;;;;;;;;-3.5;-6;-8.3;69;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.3;1.3;1.5;148;148;1.5;1.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;21:20;2026-04-12 21:20:00;;;;;;;;;;;;;-3.4;-6.1;-7.5;73;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.4;1.4;1.6;119;119;1.7;1.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;21:30;2026-04-12 21:30:00;;;;;;;;;;;;;-3.4;-6.3;-8.2;70;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.8;1.8;2.1;140;140;2.3;2.3;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;21:40;2026-04-12 21:40:00;;;;;;;;;;;;;-3.6;-6.5;-8.1;71;1029.2;1006;0;0;0;20000;0;EiMerkS‰‰;56;2.4;2.4;2.8;152;152;3.2;3.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;21:50;2026-04-12 21:50:00;;;;;;;;;;;;;-3.7;-6.5;-7.2;76;1029.2;1006;0;0;0;20000;0;EiMerkS‰‰;56;2.1;2.1;2.4;157;157;2.6;2.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;22:00;2026-04-12 22:00:00;;;;;;;;;;;;;-3.7;-6.7;-6.1;84;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;2.4;2.4;2.8;168;168;3.6;3.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;22:10;2026-04-12 22:10:00;;;;;;;;;;;;;-3.8;-6.7;-6.9;79;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;2.3;2.3;2.7;160;160;3.5;3.5;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;22:20;2026-04-12 22:20:00;;;;;;;;;;;;;-3.8;-6.9;-7.4;76;1029.2;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.8;1.8;2.1;131;131;2.2;2.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;22:30;2026-04-12 22:30:00;;;;;;;;;;;;;-4;-6.9;-7.1;79;1029.1;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.8;1.8;2.1;137;137;2.4;2.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;22:40;2026-04-12 22:40:00;;;;;;;;;;;;;-4.2;-7;-8.1;74;1029.2;1005.9;0;0;0;20000;0;EiMerkS‰‰;56;1.9;1.9;2.2;140;140;2.3;2.3;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;22:50;2026-04-12 22:50:00;;;;;;;;;;;;;-4.4;-7.1;-6.5;85;1029.3;1006;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;127;127;2.2;2.2;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;23:00;2026-04-12 23:00:00;;;;;;;;;;;;;-4.5;-7.2;-6.7;85;1029.4;1006.1;0;0;0;20000;0;EiMerkS‰‰;56;1.2;1.2;1.4;135;135;1.8;1.8;;;;;;;0;0;0;0;0;0;0;2;0;2;2
101932;7501;12.04.2026;23:10;2026-04-12 23:10:00;;;;;;;;;;;;;-4.6;-7.3;-6.4;87;1029.4;1006.1;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;149;149;1.9;1.9;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;12.04.2026;23:20;2026-04-12 23:20:00;;;;;;;;;;;;;-4.7;-7.6;-6.5;87;1029.4;1006.1;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;153;153;2.2;2.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;23:30;2026-04-12 23:30:00;;;;;;;;;;;;;-4.9;-7.6;-6.8;87;1029.4;1006.1;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.9;148;148;2;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;23:40;2026-04-12 23:40:00;;;;;;;;;;;;;-5.1;-7.9;-7.1;86;1029.5;1006.1;0;0;0;20000;0;EiMerkS‰‰;56;1.8;1.8;2.1;147;147;2.2;2.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;12.04.2026;23:50;2026-04-12 23:50:00;;;;;;;;;;;;;-5.3;-8.1;-7;88;1029.5;1006.2;0;0;0;20000;0;EiMerkS‰‰;56;1.7;1.7;2;155;155;2.3;2.3;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;13.04.2026;00:00;2026-04-13 00:00:00;;;;;;;;;;;;;-5.4;-8.1;-7.2;87;1029.6;1006.2;0;0;0;20000;0;EiMerkS‰‰;56;2;2;2.3;158;158;2.6;2.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;13.04.2026;00:10;2026-04-13 00:10:00;;;;;;;;;;;;;-5.6;-8.3;-7.5;87;1029.7;1006.3;0;0;0;20000;0;EiMerkS‰‰;56;1.9;1.9;2.2;162;162;2.5;2.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;13.04.2026;00:20;2026-04-13 00:20:00;;;;;;;;;;;;;-5.6;-8.3;-7.6;86;1029.7;1006.3;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;140;140;1.9;1.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;13.04.2026;00:30;2026-04-13 00:30:00;;;;;;;;;;;;;-5.8;-8.3;-7.7;86;1029.8;1006.4;0;0;0;20000;0;EiMerkS‰‰;56;1.6;1.6;1.8;157;157;2;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;13.04.2026;00:40;2026-04-13 00:40:00;;;;;;;;;;;;;-6.1;-8.5;-8.1;86;1029.9;1006.4;0;0;0;20000;0;EiMerkS‰‰;56;1.5;1.5;1.8;148;148;1.9;1.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
